campaign_id,user_id,timestamp,device,ad_slot,ad_format,impression_id,click_id,click_position
58,9399,2025-08-07 15:59:01,Tablet,homepage,banner,367114,361,1
57,67,2025-08-10 16:48:54,Tablet,homepage,banner,363062,362,1
44,385,2025-07-12 20:42:05,Desktop,video_pre_roll,banner,266931,363,1
54,9243,2025-07-25 13:46:27,Mobile,homepage,banner,337346,364,1
73,6923,2025-08-28 21:37:11,Desktop,video_pre_roll,banner,460014,365,2
50,8824,2025-08-17 06:37:42,Mobile,video_pre_roll,banner,313446,366,1
81,8156,2025-08-14 14:23:01,Tablet,sidebar,banner,520322,367,1
60,5135,2025-08-04 10:00:11,Desktop,homepage,banner,384656,368,1
80,3260,2025-07-19 21:01:09,Mobile,homepage,banner,514779,369,1
44,1028,2025-08-01 06:03:39,Mobile,sidebar,banner,263735,370,1
34,3942,2025-08-21 04:47:13,Mobile,video_pre_roll,banner,200595,371,2
11,7311,2025-09-16 19:10:35,Tablet,homepage,banner,63204,372,1
46,3696,2025-07-28 16:06:43,Desktop,video_pre_roll,banner,278492,373,2
40,4463,2025-07-17 01:48:34,Desktop,sidebar,banner,238522,374,1
51,5160,2025-08-12 16:06:19,Tablet,homepage,banner,320136,375,1
91,9964,2025-08-30 04:37:52,Desktop,homepage,banner,591860,376,1
50,8054,2025-07-06 14:40:15,Mobile,sidebar,banner,308229,377,1
36,5131,2025-09-09 14:18:52,Tablet,homepage,banner,214071,378,2
20,1629,2025-07-21 15:08:46,Desktop,homepage,banner,109953,379,2
57,398,2025-08-22 05:34:56,Desktop,homepage,banner,356205,380,1
6,9136,2025-08-12 10:29:58,Tablet,video_pre_roll,banner,39799,381,1
92,1017,2025-07-22 04:02:11,Desktop,homepage,banner,595705,382,1
87,7361,2025-08-06 09:01:00,Mobile,sidebar,banner,566903,383,3
88,8981,2025-08-01 09:05:01,Mobile,sidebar,banner,569206,384,1
54,6029,2025-08-11 04:35:06,Desktop,video_pre_roll,banner,338657,385,1
20,653,2025-08-02 06:32:39,Desktop,video_pre_roll,banner,110110,386,1
40,3865,2025-07-13 17:04:18,Tablet,sidebar,banner,242155,387,1
1,3233,2025-08-05 14:51:55,Desktop,sidebar,banner,4599,388,1
84,5594,2025-09-06 14:06:48,Tablet,homepage,banner,539249,389,1
17,1917,2025-08-04 09:19:11,Mobile,homepage,banner,95197,390,1
21,9662,2025-07-14 18:13:10,Tablet,homepage,banner,116173,391,1
50,9700,2025-08-10 00:46:07,Mobile,sidebar,banner,312852,392,1
9,2899,2025-08-06 19:23:03,Tablet,homepage,banner,56770,393,1
10,247,2025-07-29 02:57:40,Desktop,video_pre_roll,banner,62488,394,1
73,402,2025-08-27 01:23:55,Tablet,video_pre_roll,banner,458992,395,1
30,1076,2025-08-02 12:49:16,Mobile,homepage,banner,166592,396,1
61,6042,2025-09-06 20:25:14,Mobile,video_pre_roll,banner,387674,397,1
58,7250,2025-08-12 12:48:51,Tablet,homepage,banner,367751,398,1
4,2999,2025-09-16 17:50:05,Tablet,video_pre_roll,banner,25056,399,1
34,2979,2025-08-23 03:16:08,Mobile,homepage,banner,199171,400,1
54,5235,2025-07-26 11:25:39,Tablet,homepage,banner,337084,401,1
48,883,2025-07-25 17:54:38,Mobile,homepage,banner,296137,402,1
3,1093,2025-07-20 10:32:22,Tablet,sidebar,banner,18939,403,3
34,1114,2025-08-21 11:49:35,Tablet,homepage,banner,195219,404,1
4,7326,2025-08-10 14:10:43,Desktop,video_pre_roll,banner,22297,405,3
43,7637,2025-09-03 21:41:57,Mobile,sidebar,banner,257757,406,2
54,6426,2025-07-15 20:49:43,Tablet,homepage,banner,335750,407,1
57,4180,2025-08-02 14:19:26,Mobile,video_pre_roll,banner,357138,408,3
3,7307,2025-08-11 23:42:13,Desktop,video_pre_roll,banner,14071,409,1
92,9870,2025-08-08 15:41:16,Tablet,homepage,banner,596286,410,1
73,6781,2025-07-27 06:18:24,Desktop,sidebar,banner,460278,411,1
73,1967,2025-07-15 18:46:39,Mobile,sidebar,banner,458410,412,1
75,4009,2025-07-03 02:17:55,Desktop,video_pre_roll,banner,467896,413,1
86,3209,2025-09-05 08:23:02,Mobile,homepage,banner,561677,414,1
32,6957,2025-08-20 16:26:44,Mobile,sidebar,banner,185060,415,1
4,2135,2025-09-12 01:52:51,Mobile,homepage,banner,24374,416,1
51,8704,2025-09-04 21:53:56,Mobile,sidebar,banner,317327,417,1
34,4671,2025-08-22 10:06:39,Tablet,video_pre_roll,banner,203969,418,1
76,8362,2025-07-26 11:47:58,Mobile,sidebar,banner,476540,419,3
57,7047,2025-08-31 07:14:51,Desktop,video_pre_roll,banner,355692,420,1
59,547,2025-08-15 09:25:09,Desktop,video_pre_roll,banner,379349,421,1
58,1200,2025-08-11 09:42:24,Tablet,video_pre_roll,banner,365982,422,1
36,781,2025-08-05 15:55:45,Mobile,sidebar,banner,214327,423,2
88,263,2025-07-25 02:05:05,Mobile,video_pre_roll,banner,570398,424,1
30,6899,2025-08-10 07:40:09,Tablet,sidebar,banner,169982,425,3
91,1898,2025-07-06 11:25:16,Tablet,sidebar,banner,588986,426,1
32,8160,2025-07-08 08:44:21,Tablet,homepage,banner,183765,427,1
21,4389,2025-07-31 06:17:47,Tablet,homepage,banner,112643,428,3
18,3420,2025-07-15 05:24:08,Mobile,sidebar,banner,100823,429,3
57,1638,2025-09-14 12:08:44,Tablet,video_pre_roll,banner,361063,430,1
24,4215,2025-08-02 16:18:00,Tablet,sidebar,banner,138429,431,1
44,1234,2025-08-02 21:32:30,Tablet,homepage,banner,268192,432,2
34,1195,2025-07-25 05:45:45,Tablet,video_pre_roll,banner,197722,433,1
48,2621,2025-08-14 09:25:12,Mobile,video_pre_roll,banner,294007,434,1
1,5807,2025-07-12 10:03:07,Tablet,sidebar,banner,3092,435,1
9,8113,2025-07-21 05:40:47,Desktop,video_pre_roll,banner,51925,436,1
76,5279,2025-08-16 13:58:35,Tablet,video_pre_roll,banner,480772,437,2
18,768,2025-07-15 17:36:43,Tablet,homepage,banner,103926,438,1
44,5680,2025-08-04 20:12:40,Tablet,video_pre_roll,banner,260705,439,3
24,7332,2025-07-18 07:05:27,Desktop,sidebar,banner,137455,440,1
4,6068,2025-08-11 00:07:43,Tablet,video_pre_roll,banner,23709,441,1
80,7828,2025-08-19 06:55:27,Tablet,homepage,banner,511781,442,1
73,4520,2025-08-02 09:44:52,Mobile,sidebar,banner,461064,443,2
30,1650,2025-07-04 05:35:09,Mobile,homepage,banner,170039,444,3
64,4301,2025-08-24 07:54:01,Tablet,sidebar,banner,407064,445,2
36,9075,2025-09-02 21:54:27,Mobile,homepage,banner,212451,446,1
77,8526,2025-07-22 12:11:00,Desktop,homepage,banner,485078,447,3
31,3890,2025-08-01 18:05:39,Tablet,homepage,banner,172154,448,3
81,440,2025-08-02 13:12:14,Tablet,sidebar,banner,518245,449,1
50,4812,2025-07-08 12:04:35,Mobile,homepage,banner,311882,450,1
34,4723,2025-07-21 04:09:09,Tablet,homepage,banner,203290,451,1
51,2608,2025-07-24 03:22:13,Tablet,sidebar,banner,320862,452,1
60,4332,2025-08-31 04:58:52,Mobile,video_pre_roll,banner,381956,453,3
73,6921,2025-08-29 08:52:52,Mobile,sidebar,banner,456187,454,1
81,8892,2025-08-10 01:12:25,Tablet,sidebar,banner,522363,455,1
58,8651,2025-08-22 11:12:51,Tablet,homepage,banner,370362,456,1
57,4530,2025-08-27 16:41:14,Desktop,video_pre_roll,banner,360350,457,1
64,6992,2025-07-26 23:50:43,Tablet,video_pre_roll,banner,406308,458,2
75,904,2025-09-12 18:08:46,Tablet,video_pre_roll,banner,473769,459,1
88,6453,2025-07-15 09:59:49,Desktop,video_pre_roll,banner,576503,460,1
84,9059,2025-08-08 09:59:43,Mobile,homepage,banner,543093,461,3
28,7307,2025-07-12 13:37:32,Desktop,sidebar,banner,160429,462,2
46,8931,2025-07-26 05:56:30,Desktop,homepage,banner,278869,463,1
14,1832,2025-08-04 03:51:52,Tablet,sidebar,banner,77372,464,1
2,9838,2025-07-25 09:58:37,Desktop,sidebar,banner,10049,465,1
22,1756,2025-07-21 21:16:23,Desktop,sidebar,banner,118943,466,2
2,4450,2025-09-20 23:01:36,Mobile,homepage,banner,10867,467,2
81,6487,2025-08-09 03:35:12,Desktop,video_pre_roll,banner,521050,468,1
6,3878,2025-07-11 09:41:36,Desktop,video_pre_roll,banner,36521,469,1
84,2462,2025-07-26 09:00:11,Mobile,sidebar,banner,540746,470,1
7,4847,2025-07-30 13:29:32,Desktop,video_pre_roll,banner,42610,471,1
32,64,2025-08-08 18:07:05,Tablet,video_pre_roll,banner,185094,472,1
12,8844,2025-07-25 15:03:31,Tablet,sidebar,banner,68016,473,1
77,6297,2025-07-21 12:16:28,Mobile,video_pre_roll,banner,484351,474,1
59,3331,2025-08-20 09:04:19,Mobile,video_pre_roll,banner,380252,475,2
84,2079,2025-07-09 10:48:43,Mobile,sidebar,banner,542426,476,1
36,3652,2025-08-11 05:44:54,Mobile,video_pre_roll,banner,209778,477,2
46,2388,2025-08-13 02:40:37,Desktop,video_pre_roll,banner,280927,478,1
3,6492,2025-08-19 02:46:03,Tablet,homepage,banner,14269,479,2
70,3699,2025-07-24 05:09:19,Tablet,sidebar,banner,438719,480,1
3,7084,2025-08-03 03:09:51,Desktop,sidebar,banner,12857,481,1
14,9066,2025-08-20 06:03:49,Mobile,sidebar,banner,73362,482,1
7,7707,2025-07-11 13:11:02,Mobile,sidebar,banner,41654,483,1
17,4721,2025-08-05 00:50:43,Tablet,sidebar,banner,91887,484,2
77,7672,2025-07-14 02:48:55,Mobile,video_pre_roll,banner,484525,485,1
87,2178,2025-07-31 01:50:06,Mobile,homepage,banner,564387,486,1
3,3520,2025-07-27 22:34:31,Mobile,video_pre_roll,banner,13965,487,1
43,3526,2025-08-17 22:39:02,Desktop,sidebar,banner,259795,488,3
60,8269,2025-08-03 10:51:38,Tablet,sidebar,banner,382073,489,1
32,4315,2025-08-13 17:04:20,Desktop,homepage,banner,181227,490,1
81,8738,2025-08-24 18:11:39,Tablet,homepage,banner,522025,491,2
51,6430,2025-08-12 18:13:56,Desktop,sidebar,banner,313973,492,1
88,7239,2025-08-01 16:54:38,Desktop,homepage,banner,572537,493,1
22,5310,2025-07-08 01:18:02,Desktop,homepage,banner,119816,494,1
40,183,2025-09-09 13:38:59,Desktop,homepage,banner,241463,495,1
9,4205,2025-07-16 01:19:35,Tablet,sidebar,banner,54906,496,1
91,4164,2025-08-31 08:38:41,Mobile,homepage,banner,592124,497,1
76,2792,2025-08-11 12:26:07,Desktop,video_pre_roll,banner,478235,498,3
31,2916,2025-08-01 06:02:24,Desktop,homepage,banner,176938,499,2
21,6791,2025-07-02 01:22:39,Desktop,video_pre_roll,banner,112927,500,3
77,5567,2025-08-11 17:17:06,Tablet,homepage,banner,486286,501,1
75,98,2025-09-13 12:35:34,Tablet,video_pre_roll,banner,470522,502,1
17,7273,2025-07-18 07:43:43,Tablet,sidebar,banner,90792,503,3
14,3478,2025-08-18 20:34:35,Mobile,homepage,banner,76765,504,1
59,2986,2025-08-19 12:20:05,Desktop,video_pre_roll,banner,375063,505,2
32,7751,2025-07-21 00:51:20,Tablet,video_pre_roll,banner,185093,506,1
22,9186,2025-07-22 02:10:55,Mobile,homepage,banner,122486,507,2
64,8989,2025-07-26 16:55:39,Desktop,video_pre_roll,banner,404969,508,3
36,4553,2025-09-12 03:45:06,Tablet,video_pre_roll,banner,211265,509,1
7,9160,2025-07-07 09:14:37,Desktop,homepage,banner,40508,510,1
32,8314,2025-08-06 18:57:38,Mobile,sidebar,banner,181787,511,1
1,5536,2025-09-07 12:16:48,Tablet,video_pre_roll,banner,3951,512,1
51,6974,2025-08-31 12:58:02,Tablet,homepage,banner,314577,513,1
31,5297,2025-07-18 11:53:44,Mobile,video_pre_roll,banner,171830,514,1
43,3222,2025-07-11 07:30:53,Desktop,homepage,banner,258745,515,1
51,1478,2025-09-03 10:58:55,Tablet,video_pre_roll,banner,319296,516,1
91,7276,2025-09-24 17:22:34,Tablet,video_pre_roll,banner,592969,517,1
17,3485,2025-08-19 11:22:00,Tablet,homepage,banner,90828,518,1
80,6574,2025-08-11 08:58:36,Tablet,homepage,banner,511024,519,1
7,9941,2025-08-02 03:43:23,Tablet,sidebar,banner,46106,520,2
58,1338,2025-09-12 10:31:39,Mobile,sidebar,banner,371683,521,2
59,7154,2025-07-11 10:53:50,Desktop,sidebar,banner,373849,522,1
30,7651,2025-09-03 04:09:06,Tablet,sidebar,banner,166816,523,1
4,4991,2025-07-21 18:55:48,Tablet,video_pre_roll,banner,22973,524,2
40,3858,2025-08-12 04:58:53,Desktop,sidebar,banner,242373,525,1
75,4761,2025-07-16 04:54:40,Desktop,homepage,banner,470232,526,1
48,5355,2025-07-20 08:38:29,Mobile,video_pre_roll,banner,294831,527,1
60,9303,2025-08-24 09:20:11,Tablet,video_pre_roll,banner,385049,528,1
32,6455,2025-07-06 19:59:04,Mobile,sidebar,banner,183794,529,1
3,1932,2025-07-15 06:25:08,Mobile,video_pre_roll,banner,15605,530,3
59,1972,2025-07-16 00:10:58,Desktop,sidebar,banner,373931,531,1
64,9817,2025-07-29 20:50:14,Desktop,sidebar,banner,402866,532,3
83,9535,2025-08-18 08:15:13,Tablet,sidebar,banner,537662,533,1
3,6447,2025-07-19 07:41:58,Mobile,video_pre_roll,banner,12575,534,2
88,1972,2025-07-27 15:21:02,Mobile,sidebar,banner,568688,535,1
44,8953,2025-07-13 21:28:31,Desktop,sidebar,banner,265682,536,1
70,4003,2025-07-28 16:37:18,Desktop,video_pre_roll,banner,439733,537,2
75,2329,2025-09-12 19:02:00,Tablet,sidebar,banner,469113,538,2
76,8468,2025-08-31 11:40:15,Mobile,video_pre_roll,banner,483754,539,1
36,98,2025-09-06 05:23:49,Desktop,video_pre_roll,banner,208000,540,2
86,8441,2025-09-21 07:36:31,Tablet,sidebar,banner,560728,541,1
51,9937,2025-08-23 12:49:14,Tablet,video_pre_roll,banner,321592,542,2
73,9506,2025-07-16 10:46:34,Tablet,homepage,banner,462321,543,2
8,6167,2025-08-19 10:04:44,Mobile,sidebar,banner,48616,544,1
17,6695,2025-09-11 20:00:13,Mobile,homepage,banner,93324,545,1
21,1527,2025-07-06 03:10:57,Tablet,homepage,banner,111390,546,1
9,5957,2025-07-14 08:24:28,Tablet,homepage,banner,51374,547,3
51,8223,2025-08-26 16:48:28,Desktop,homepage,banner,313605,548,1
3,131,2025-08-28 15:38:33,Desktop,sidebar,banner,13914,549,1
87,9094,2025-08-02 15:54:56,Tablet,homepage,banner,568068,550,1
1,506,2025-08-01 10:38:04,Mobile,sidebar,banner,588,551,2
32,2380,2025-07-04 18:20:06,Tablet,sidebar,banner,180224,552,1
80,7013,2025-07-19 21:00:32,Desktop,sidebar,banner,515920,553,2
3,5375,2025-07-11 09:23:54,Tablet,video_pre_roll,banner,17673,554,3
75,2677,2025-08-10 01:49:22,Mobile,homepage,banner,472524,555,1
80,2011,2025-08-08 19:48:27,Desktop,homepage,banner,510033,556,1
57,4745,2025-07-14 16:31:36,Desktop,video_pre_roll,banner,355985,557,3
10,7480,2025-07-30 11:59:21,Mobile,sidebar,banner,60045,558,1
46,9119,2025-08-08 06:19:49,Desktop,video_pre_roll,banner,282399,559,2
92,3166,2025-08-11 18:12:37,Mobile,video_pre_roll,banner,596755,560,2
31,722,2025-07-18 13:51:25,Desktop,video_pre_roll,banner,171780,561,1
50,6546,2025-07-11 05:21:51,Tablet,sidebar,banner,312379,562,1
51,6892,2025-07-27 20:03:57,Desktop,sidebar,banner,317885,563,1
51,4042,2025-09-07 05:17:49,Mobile,video_pre_roll,banner,322971,564,1
32,9427,2025-08-11 23:04:16,Desktop,video_pre_roll,banner,183686,565,1
8,7080,2025-08-04 16:18:04,Desktop,sidebar,banner,49714,566,1
88,4527,2025-08-13 05:43:20,Desktop,video_pre_roll,banner,570564,567,1
87,1102,2025-08-27 12:20:32,Tablet,video_pre_roll,banner,564440,568,1
86,7769,2025-09-05 07:32:10,Desktop,video_pre_roll,banner,557886,569,1
51,6121,2025-07-26 08:28:27,Desktop,video_pre_roll,banner,321731,570,3
7,555,2025-07-06 17:15:15,Tablet,sidebar,banner,42991,571,1
50,7642,2025-08-19 09:14:14,Tablet,homepage,banner,311266,572,1
32,7337,2025-08-19 00:50:11,Tablet,homepage,banner,184180,573,3
74,4406,2025-08-29 06:32:38,Tablet,sidebar,banner,464976,574,1
17,5342,2025-09-09 23:04:30,Mobile,video_pre_roll,banner,90830,575,3
81,8602,2025-08-17 11:07:04,Tablet,sidebar,banner,518835,576,1
36,7127,2025-08-19 01:49:47,Tablet,video_pre_roll,banner,209403,577,2
40,3962,2025-08-02 22:37:33,Tablet,homepage,banner,238750,578,1
51,2514,2025-07-14 01:28:20,Desktop,sidebar,banner,320207,579,2
57,5231,2025-08-22 08:17:55,Mobile,video_pre_roll,banner,359846,580,2
92,6257,2025-08-16 06:08:57,Tablet,sidebar,banner,593693,581,1
48,8752,2025-07-21 04:12:55,Desktop,sidebar,banner,292546,582,1
51,1595,2025-09-15 02:41:28,Mobile,sidebar,banner,317270,583,2
2,2929,2025-08-05 05:42:28,Tablet,video_pre_roll,banner,9263,584,1
74,4574,2025-07-12 04:33:53,Mobile,video_pre_roll,banner,465250,585,2
44,9182,2025-08-26 08:08:59,Mobile,video_pre_roll,banner,261391,586,1
87,5183,2025-08-24 23:37:44,Desktop,homepage,banner,567446,587,3
76,8751,2025-08-06 16:44:34,Tablet,homepage,banner,483129,588,1
16,4461,2025-08-07 05:42:34,Desktop,sidebar,banner,89079,589,1
30,66,2025-09-19 16:20:39,Tablet,sidebar,banner,168809,590,1
7,9537,2025-08-09 16:40:18,Desktop,sidebar,banner,43876,591,1
11,4690,2025-08-22 23:10:58,Mobile,sidebar,banner,64724,592,1
57,8400,2025-07-14 09:48:05,Tablet,homepage,banner,357898,593,1
31,7575,2025-07-24 14:50:38,Mobile,video_pre_roll,banner,171394,594,1
7,9868,2025-08-10 14:56:32,Mobile,sidebar,banner,42734,595,2
44,5655,2025-08-10 09:06:44,Mobile,video_pre_roll,banner,267447,596,1
64,7823,2025-08-24 18:09:15,Desktop,video_pre_roll,banner,406791,597,2
51,1170,2025-07-21 13:44:37,Mobile,video_pre_roll,banner,317086,598,1
50,1502,2025-08-20 21:27:16,Desktop,sidebar,banner,307954,599,1
51,2371,2025-09-08 15:16:22,Tablet,homepage,banner,315875,600,1
84,8811,2025-08-06 14:21:28,Tablet,video_pre_roll,banner,542678,601,1
83,2540,2025-09-06 05:13:29,Desktop,video_pre_roll,banner,539048,602,1
86,7581,2025-08-28 11:28:23,Desktop,video_pre_roll,banner,562977,603,1
22,6773,2025-08-03 21:40:08,Tablet,sidebar,banner,117855,604,1
86,3449,2025-08-13 04:51:13,Mobile,homepage,banner,563562,605,1
80,845,2025-07-14 02:57:37,Tablet,sidebar,banner,509052,606,1
91,7157,2025-07-31 18:35:50,Mobile,video_pre_roll,banner,588738,607,1
70,9102,2025-08-06 15:20:02,Tablet,sidebar,banner,438263,608,1
2,6048,2025-07-01 13:22:55,Tablet,sidebar,banner,11534,609,1
18,2284,2025-08-06 17:55:52,Tablet,homepage,banner,103169,610,1
76,1615,2025-08-02 08:35:25,Desktop,sidebar,banner,475829,611,1
22,287,2025-08-03 02:26:15,Mobile,sidebar,banner,120170,612,1
54,5669,2025-08-14 01:52:39,Tablet,sidebar,banner,337396,613,1
61,9055,2025-08-10 18:09:04,Mobile,video_pre_roll,banner,386057,614,1
31,8612,2025-08-27 10:49:43,Mobile,sidebar,banner,171261,615,1
61,4060,2025-09-03 16:50:00,Desktop,sidebar,banner,385354,616,2
24,3460,2025-08-31 12:40:49,Tablet,sidebar,banner,133527,617,1
22,6911,2025-09-02 23:43:13,Mobile,homepage,banner,118152,618,1
54,1956,2025-07-16 17:16:55,Tablet,homepage,banner,334869,619,1
77,9623,2025-07-13 06:18:08,Tablet,sidebar,banner,488706,620,1
14,772,2025-08-04 09:16:35,Mobile,homepage,banner,74057,621,3
92,8689,2025-08-08 09:36:01,Tablet,homepage,banner,594362,622,2
12,1318,2025-08-12 18:37:23,Tablet,video_pre_roll,banner,65824,623,1
14,5286,2025-07-14 06:12:33,Mobile,sidebar,banner,73210,624,3
86,3680,2025-08-02 03:22:00,Tablet,video_pre_roll,banner,558852,625,1
75,2174,2025-09-06 23:44:42,Mobile,sidebar,banner,466572,626,1
34,5315,2025-08-05 19:24:19,Mobile,video_pre_roll,banner,200023,627,1
40,1069,2025-08-04 09:05:42,Mobile,sidebar,banner,241430,628,1
9,9027,2025-07-19 07:59:32,Mobile,sidebar,banner,52710,629,2
17,433,2025-07-27 22:32:02,Desktop,sidebar,banner,94429,630,2
16,3945,2025-07-11 12:14:34,Desktop,sidebar,banner,88194,631,1
10,1853,2025-09-22 09:34:32,Mobile,video_pre_roll,banner,57765,632,1
59,7536,2025-08-02 03:20:52,Desktop,homepage,banner,378693,633,1
4,7955,2025-07-22 23:13:25,Tablet,homepage,banner,25115,634,2
50,2776,2025-08-20 08:49:14,Tablet,homepage,banner,311841,635,1
1,2908,2025-09-02 18:08:52,Mobile,video_pre_roll,banner,3750,636,1
77,8172,2025-07-21 10:59:35,Desktop,sidebar,banner,484672,637,1
50,4656,2025-08-18 17:03:30,Tablet,homepage,banner,310618,638,2
51,7026,2025-08-05 00:32:49,Mobile,video_pre_roll,banner,322648,639,2
74,5962,2025-07-13 14:53:54,Tablet,sidebar,banner,462885,640,1
73,9736,2025-07-19 06:25:55,Tablet,homepage,banner,458838,641,1
51,4572,2025-08-24 04:51:33,Mobile,homepage,banner,314904,642,2
19,6602,2025-08-22 10:08:38,Mobile,video_pre_roll,banner,105675,643,2
11,4210,2025-07-06 13:06:36,Mobile,homepage,banner,64134,644,1
4,5857,2025-08-18 12:52:16,Mobile,sidebar,banner,24379,645,1
14,9724,2025-08-15 20:47:34,Desktop,sidebar,banner,73005,646,3
22,1990,2025-08-22 12:17:28,Mobile,sidebar,banner,121706,647,3
59,4636,2025-08-05 07:04:36,Mobile,homepage,banner,377406,648,2
30,4321,2025-09-01 16:07:41,Tablet,homepage,banner,167941,649,1
87,9084,2025-08-07 13:22:12,Mobile,homepage,banner,564302,650,2
4,577,2025-07-10 12:46:54,Desktop,homepage,banner,20961,651,1
83,8760,2025-07-18 17:27:11,Desktop,video_pre_roll,banner,536917,652,2
73,6627,2025-08-18 13:07:53,Mobile,video_pre_roll,banner,455063,653,1
59,5730,2025-08-21 15:19:08,Tablet,video_pre_roll,banner,378298,654,1
22,3006,2025-08-20 21:07:26,Tablet,video_pre_roll,banner,119130,655,1
86,1059,2025-08-31 20:56:16,Tablet,video_pre_roll,banner,563698,656,2
59,5596,2025-08-22 04:16:43,Mobile,video_pre_roll,banner,374302,657,1
21,8940,2025-07-15 15:02:32,Mobile,homepage,banner,115135,658,1
70,9088,2025-08-08 06:01:50,Mobile,sidebar,banner,439132,659,2
59,1472,2025-08-10 09:10:00,Mobile,sidebar,banner,378986,660,1
76,3213,2025-08-25 16:44:07,Desktop,homepage,banner,478855,661,1
48,6140,2025-09-09 03:31:08,Tablet,homepage,banner,293053,662,3
1,4908,2025-08-03 01:47:50,Tablet,sidebar,banner,5179,663,1
60,6392,2025-08-15 07:10:02,Tablet,video_pre_roll,banner,382338,664,2
73,4758,2025-07-14 00:21:07,Mobile,sidebar,banner,461213,665,1
84,131,2025-08-12 12:03:35,Tablet,homepage,banner,541822,666,2
2,7365,2025-08-21 16:01:59,Desktop,video_pre_roll,banner,12563,667,2
64,7535,2025-07-26 04:15:13,Tablet,homepage,banner,404844,668,1
31,3637,2025-07-27 12:17:25,Desktop,video_pre_roll,banner,175738,669,3
73,7862,2025-08-05 01:13:04,Desktop,video_pre_roll,banner,461148,670,1
1,344,2025-08-28 10:55:02,Mobile,homepage,banner,3178,671,2
74,7744,2025-08-07 10:40:38,Desktop,video_pre_roll,banner,464405,672,2
28,4199,2025-09-18 10:49:11,Tablet,sidebar,banner,160813,673,1
74,8661,2025-08-24 19:29:14,Mobile,sidebar,banner,463714,674,1
73,3054,2025-08-07 05:36:14,Desktop,video_pre_roll,banner,458392,675,3
86,8135,2025-09-10 17:49:14,Tablet,video_pre_roll,banner,558160,676,1
92,2570,2025-07-26 21:50:11,Tablet,video_pre_roll,banner,598515,677,1
57,8432,2025-08-19 10:43:46,Tablet,video_pre_roll,banner,361788,678,1
24,6776,2025-08-06 18:01:20,Mobile,homepage,banner,135218,679,1
81,8706,2025-08-29 05:58:57,Desktop,video_pre_roll,banner,519888,680,2
51,1314,2025-07-13 05:55:49,Tablet,video_pre_roll,banner,318001,681,1
74,5464,2025-08-29 11:25:10,Tablet,homepage,banner,463741,682,1
48,2211,2025-07-21 03:55:17,Tablet,homepage,banner,290492,683,2
46,420,2025-07-08 16:07:29,Tablet,sidebar,banner,278674,684,1
59,8111,2025-07-21 13:39:46,Desktop,homepage,banner,374503,685,1
11,4979,2025-08-06 06:58:54,Desktop,video_pre_roll,banner,62843,686,2
76,7597,2025-08-20 23:03:58,Desktop,homepage,banner,481409,687,2
